"","id","label"
"143",143,"itwikiquote"
"144",144,"itwikisource"
"145",145,"itwikivoyage"
"146",146,"jamwiki"
"147",147,"jawiki"
"148",148,"jbowiki"
"149",149,"jvwiki"
"150",150,"kaawiki"
"151",151,"kabwiki"
"152",152,"kawiki"
"153",153,"kbdwiki"
"154",154,"kbpwiki"
"155",155,"kgwiki"
"156",156,"kkwiki"
"157",157,"kmwiki"
"158",158,"knwiki"
"159",159,"koiwiki"
"160",160,"kowiki"
"161",161,"krcwiki"
"162",162,"kshwiki"
"163",163,"kswiki"
"164",164,"kuwiki"
"165",165,"kvwiki"
"166",166,"kwwiki"
"167",167,"kywiki"
"168",168,"ladwiki"
"169",169,"lawiki"
"170",170,"lbewiki"
"171",171,"lbwiki"
"172",172,"lezwiki"
"173",173,"lijwiki"
"174",174,"liwiki"
"175",175,"lmowiki"
"176",176,"lnwiki"
"177",177,"lowiki"
"178",178,"lrcwiki"
"179",179,"ltgwiki"
"180",180,"ltwiki"
"181",181,"lvwiki"
"182",182,"maiwiki"
"183",183,"map_bmswiki"
"184",184,"mdfwiki"
"185",185,"mediawikiwiki"
"186",186,"metawiki"
"187",187,"mgwiki"
"188",188,"mhrwiki"
"189",189,"minwiki"
"190",190,"miwiki"
"191",191,"mkwiki"
"192",192,"mlwiki"
"193",193,"mnwiki"
"194",194,"mrjwiki"
"195",195,"mrwiki"
"196",196,"mswiki"
"197",197,"mtwiki"
"198",198,"mwlwiki"
"199",199,"myvwiki"
"200",200,"mywiki"
"201",201,"mznwiki"
"202",202,"nahwiki"
"203",203,"napwiki"
"204",204,"nawiki"
"205",205,"nds_nlwiki"
"206",206,"ndswiki"
"207",207,"newiki"
"208",208,"newwiki"
"209",209,"nlwiki"
"210",210,"nlwikinews"
"211",211,"nlwikivoyage"
"212",212,"nnwiki"
"213",213,"nnwikiquote"
"214",214,"nowiki"
"215",215,"nowikibooks"
"216",216,"nrmwiki"
"217",217,"nvwiki"
"218",218,"nywiki"
"219",219,"ocwiki"
"220",220,"olowiki"
"221",221,"omwiki"
"222",222,"orwiki"
"223",223,"oswiki"
"224",224,"pamwiki"
"225",225,"papwiki"
"226",226,"pawiki"
"227",227,"pcdwiki"
"228",228,"pdcwiki"
"229",229,"pflwiki"
"230",230,"piwiki"
"231",231,"plwiki"
"232",232,"plwikiquote"
"233",233,"plwikisource"
"234",234,"plwikivoyage"
"235",235,"pmswiki"
"236",236,"pnbwiki"
"237",237,"pswiki"
"238",238,"ptwiki"
"239",239,"ptwikiquote"
"240",240,"ptwikisource"
"241",241,"ptwikivoyage"
"242",242,"quwiki"
"243",243,"rmwiki"
"244",244,"rmywiki"
"245",245,"roa_tarawiki"
"246",246,"rowiki"
"247",247,"rowikivoyage"
"248",248,"ruewiki"
"249",249,"ruwiki"
"250",250,"ruwikinews"
"251",251,"ruwikiquote"
"252",252,"ruwikisource"
"253",253,"ruwikivoyage"
"254",254,"rwwiki"
"255",255,"sahwiki"
"256",256,"sawiki"
"257",257,"scnwiki"
"258",258,"scowiki"
"259",259,"scwiki"
"260",260,"sdwiki"
"261",261,"sewiki"
"262",262,"shwiki"
"263",263,"simplewiki"
"264",264,"siwiki"
"265",265,"skwiki"
"266",266,"skwikiquote"
"267",267,"slwiki"
"268",268,"slwikisource"
"269",269,"snwiki"
"270",270,"sowiki"
"271",271,"specieswiki"
"272",272,"sqwiki"
"273",273,"srwiki"
"274",274,"srwikinews"
"275",275,"srwikisource"
"276",276,"stqwiki"
"277",277,"stwiki"
"278",278,"suwiki"
"279",279,"svwiki"
"280",280,"svwikinews"
"281",281,"svwikiquote"
"282",282,"svwikivoyage"
"283",283,"swwiki"
"284",284,"szlwiki"
"285",285,"tawiki"
"286",286,"tcywiki"
"287",287,"test2wiki"
"288",288,"testwiki"
"289",289,"testwikidatawiki"
"290",290,"tetwiki"
"291",291,"tewiki"
"292",292,"tgwiki"
"293",293,"thwiki"
"294",294,"tkwiki"
"295",295,"tlwiki"
"296",296,"towiki"
"297",297,"tpiwiki"
"298",298,"trwiki"
"299",299,"trwikiquote"
"300",300,"ttwiki"
"301",301,"twwiki"
"302",302,"tyvwiki"
"303",303,"tywiki"
"304",304,"udmwiki"
"305",305,"ugwiki"
"306",306,"ukwiki"
"307",307,"ukwikinews"
"308",308,"ukwikivoyage"
"309",309,"urwiki"
"310",310,"uzwiki"
"311",311,"vecwiki"
"312",312,"vepwiki"
"313",313,"viwiki"
"314",314,"viwikivoyage"
"315",315,"vlswiki"
"316",316,"vowiki"
"317",317,"warwiki"
"318",318,"wawiki"
"319",319,"wikidatawiki"
"320",320,"wuuwiki"
"321",321,"xalwiki"
"322",322,"xhwiki"
"323",323,"xmfwiki"
"324",324,"yiwiki"
"325",325,"yowiki"
"326",326,"zawiki"
"327",327,"zeawiki"
"328",328,"zh_classicalwiki"
"329",329,"zh_min_nanwiki"
"330",330,"zh_yuewiki"
"331",331,"zhwiki"
"332",332,"zhwikinews"
"333",333,"zhwikiquote"
"334",334,"zhwikisource"
"335",335,"zhwikivoyage"
"336",336,"zuwiki"
