"","id","label"
"77",77,"bnwiki"
"78",78,"bnwikibooks"
"79",79,"bnwikisource"
"80",80,"bnwiktionary"
"81",81,"bowiki"
"82",82,"bowikibooks"
"83",83,"bpywiki"
"84",84,"brwiki"
"85",85,"brwikiquote"
"86",86,"brwikisource"
"87",87,"brwiktionary"
"88",88,"bswiki"
"89",89,"bswikibooks"
"90",90,"bswikinews"
"91",91,"bswikiquote"
"92",92,"bswikisource"
"93",93,"bswiktionary"
"94",94,"bugwiki"
"95",95,"bxrwiki"
"96",96,"cawiki"
"97",97,"cawikibooks"
"98",98,"cawikinews"
"99",99,"cawikiquote"
"100",100,"cawikisource"
"101",101,"cawiktionary"
"102",102,"cbk_zamwiki"
"103",103,"cdowiki"
"104",104,"cebwiki"
"105",105,"cewiki"
"106",106,"chowiki"
"107",107,"chrwiki"
"108",108,"chrwiktionary"
"109",109,"chwiki"
"110",110,"chwikibooks"
"111",111,"chywiki"
"112",112,"ckbwiki"
"113",113,"commonswiki"
"114",114,"cowiki"
"115",115,"cowikibooks"
"116",116,"cowikiquote"
"117",117,"cowiktionary"
"118",118,"crhwiki"
"119",119,"crwiki"
"120",120,"crwikiquote"
"121",121,"crwiktionary"
"122",122,"csbwiki"
"123",123,"csbwiktionary"
"124",124,"cswiki"
"125",125,"cswikibooks"
"126",126,"cswikinews"
"127",127,"cswikiquote"
"128",128,"cswikisource"
"129",129,"cswiktionary"
"130",130,"cuwiki"
"131",131,"cvwiki"
"132",132,"cvwikibooks"
"133",133,"cywiki"
"134",134,"cywikibooks"
"135",135,"cywikiquote"
"136",136,"cywikisource"
"137",137,"cywiktionary"
"138",138,"dawiki"
"139",139,"dawikibooks"
"140",140,"dawikiquote"
"141",141,"dawikisource"
"142",142,"dawiktionary"
"143",143,"dewiki"
"144",144,"dewikibooks"
"145",145,"dewikinews"
"146",146,"dewikiquote"
"147",147,"dewikisource"
"148",148,"dewikivoyage"
"149",149,"dewiktionary"
"150",150,"dinwiki"
"151",151,"diqwiki"
"152",152,"dsbwiki"
"153",153,"dtywiki"
"154",154,"dvwiki"
"155",155,"dvwiktionary"
"156",156,"dzwiki"
"157",157,"eewiki"
"158",158,"elwiki"
"159",159,"elwikibooks"
"160",160,"elwikinews"
"161",161,"elwikiquote"
"162",162,"elwikisource"
"163",163,"elwikivoyage"
"164",164,"elwiktionary"
"165",165,"emlwiki"
"166",166,"enwiki"
"167",167,"enwikibooks"
"168",168,"enwikinews"
"169",169,"enwikiquote"
"170",170,"enwikisource"
"171",171,"enwikivoyage"
"172",172,"enwiktionary"
"173",173,"eowiki"
"174",174,"eowikibooks"
"175",175,"eowikinews"
"176",176,"eowikiquote"
"177",177,"eowikisource"
"178",178,"eowiktionary"
"179",179,"eswiki"
"180",180,"eswikibooks"
"181",181,"eswikinews"
"182",182,"eswikiquote"
"183",183,"eswikisource"
"184",184,"eswikivoyage"
"185",185,"eswiktionary"
"186",186,"etwiki"
"187",187,"etwikibooks"
"188",188,"etwikiquote"
"189",189,"etwikisource"
"190",190,"etwiktionary"
"191",191,"euwiki"
"192",192,"euwikibooks"
"193",193,"euwikiquote"
"194",194,"euwiktionary"
"195",195,"extwiki"
"196",196,"fawiki"
"197",197,"fawikibooks"
"198",198,"fawikinews"
"199",199,"fawikiquote"
"200",200,"fawikisource"
"201",201,"fawikivoyage"
"202",202,"fawiktionary"
"203",203,"ffwiki"
"204",204,"fiu_vrowiki"
"205",205,"fiwiki"
"206",206,"fiwikibooks"
"207",207,"fiwikinews"
"208",208,"fiwikiquote"
"209",209,"fiwikisource"
"210",210,"fiwikivoyage"
"211",211,"fiwiktionary"
"212",212,"fjwiki"
"213",213,"fjwiktionary"
"214",214,"fowiki"
"215",215,"fowikisource"
"216",216,"fowiktionary"
"217",217,"frpwiki"
"218",218,"frrwiki"
"219",219,"frwiki"
"220",220,"frwikibooks"
"221",221,"frwikinews"
"222",222,"frwikiquote"
"223",223,"frwikisource"
"224",224,"frwikivoyage"
"225",225,"frwiktionary"
"226",226,"furwiki"
"227",227,"fywiki"
"228",228,"fywikibooks"
"229",229,"fywiktionary"
"230",230,"gagwiki"
"231",231,"ganwiki"
"232",232,"gawiki"
"233",233,"gawikibooks"
"234",234,"gawikiquote"
"235",235,"gawiktionary"
"236",236,"gdwiki"
"237",237,"gdwiktionary"
"238",238,"glkwiki"
"239",239,"glwiki"
"240",240,"glwikibooks"
"241",241,"glwikiquote"
"242",242,"glwikisource"
"243",243,"glwiktionary"
"244",244,"gnwiki"
"245",245,"gnwikibooks"
"246",246,"gnwiktionary"
"247",247,"gomwiki"
"248",248,"gotwiki"
"249",249,"gotwikibooks"
"250",250,"guwiki"
"251",251,"guwikibooks"
"252",252,"guwikiquote"
"253",253,"guwikisource"
"254",254,"guwiktionary"
"255",255,"gvwiki"
"256",256,"gvwiktionary"
"257",257,"hakwiki"
"258",258,"hawiki"
"259",259,"hawiktionary"
"260",260,"hawwiki"
"261",261,"hewiki"
"262",262,"hewikibooks"
"263",263,"hewikinews"
"264",264,"hewikiquote"
"265",265,"hewikisource"
"266",266,"hewikivoyage"
"267",267,"hewiktionary"
"268",268,"hifwiki"
"269",269,"hiwiki"
"270",270,"hiwikibooks"
"271",271,"hiwikiquote"
"272",272,"hiwiktionary"
"273",273,"howiki"
"274",274,"hrwiki"
"275",275,"hrwikibooks"
"276",276,"hrwikiquote"
"277",277,"hrwikisource"
"278",278,"hrwiktionary"
"279",279,"hsbwiki"
"280",280,"hsbwiktionary"
"281",281,"htwiki"
"282",282,"htwikisource"
"283",283,"huwiki"
"284",284,"huwikibooks"
"285",285,"huwikinews"
"286",286,"huwikiquote"
"287",287,"huwikisource"
"288",288,"huwiktionary"
"289",289,"hywiki"
"290",290,"hywikibooks"
"291",291,"hywikiquote"
"292",292,"hywikisource"
"293",293,"hywiktionary"
"294",294,"hzwiki"
"295",295,"iawiki"
"296",296,"iawikibooks"
"297",297,"iawiktionary"
"298",298,"idwiki"
"299",299,"idwikibooks"
"300",300,"idwikiquote"
"301",301,"idwikisource"
"302",302,"idwiktionary"
"303",303,"iewiki"
"304",304,"iewikibooks"
"305",305,"iewiktionary"
"306",306,"igwiki"
"307",307,"iiwiki"
"308",308,"ikwiki"
"309",309,"ikwiktionary"
"310",310,"ilowiki"
"311",311,"iowiki"
"312",312,"iowiktionary"
"313",313,"iswiki"
"314",314,"iswikibooks"
"315",315,"iswikiquote"
"316",316,"iswikisource"
"317",317,"iswiktionary"
"318",318,"itwiki"
"319",319,"itwikibooks"
"320",320,"itwikinews"
"321",321,"itwikiquote"
"322",322,"itwikisource"
"323",323,"itwikivoyage"
"324",324,"itwiktionary"
"325",325,"iuwiki"
"326",326,"iuwiktionary"
"327",327,"jamwiki"
"328",328,"jawiki"
"329",329,"jawikibooks"
"330",330,"jawikinews"
"331",331,"jawikiquote"
"332",332,"jawikisource"
"333",333,"jawiktionary"
"334",334,"jbowiki"
"335",335,"jbowiktionary"
"336",336,"jvwiki"
"337",337,"jvwiktionary"
"338",338,"kaawiki"
"339",339,"kabwiki"
"340",340,"kawiki"
"341",341,"kawikibooks"
"342",342,"kawikiquote"
"343",343,"kawiktionary"
"344",344,"kbdwiki"
"345",345,"kbpwiki"
"346",346,"kgwiki"
"347",347,"kiwiki"
"348",348,"kjwiki"
"349",349,"kkwiki"
"350",350,"kkwikibooks"
"351",351,"kkwikiquote"
"352",352,"kkwiktionary"
"353",353,"klwiki"
"354",354,"klwiktionary"
"355",355,"kmwiki"
"356",356,"kmwikibooks"
"357",357,"kmwiktionary"
"358",358,"knwiki"
"359",359,"knwikibooks"
"360",360,"knwikiquote"
"361",361,"knwikisource"
"362",362,"knwiktionary"
"363",363,"koiwiki"
"364",364,"kowiki"
"365",365,"kowikibooks"
"366",366,"kowikinews"
"367",367,"kowikiquote"
"368",368,"kowikisource"
"369",369,"kowiktionary"
"370",370,"krcwiki"
"371",371,"krwiki"
"372",372,"krwikiquote"
"373",373,"kshwiki"
"374",374,"kswiki"
"375",375,"kswikibooks"
"376",376,"kswikiquote"
"377",377,"kswiktionary"
"378",378,"kuwiki"
"379",379,"kuwikibooks"
"380",380,"kuwikiquote"
"381",381,"kuwiktionary"
"382",382,"kvwiki"
"383",383,"kwwiki"
"384",384,"kwwikiquote"
"385",385,"kwwiktionary"
"386",386,"kywiki"
"387",387,"kywikibooks"
"388",388,"kywikiquote"
"389",389,"kywiktionary"
"390",390,"ladwiki"
"391",391,"lawiki"
"392",392,"lawikibooks"
"393",393,"lawikiquote"
"394",394,"lawikisource"
"395",395,"lawiktionary"
"396",396,"lbewiki"
"397",397,"lbwiki"
"398",398,"lbwikibooks"
"399",399,"lbwikiquote"
"400",400,"lbwiktionary"
"401",401,"lezwiki"
"402",402,"lgwiki"
"403",403,"lijwiki"
"404",404,"liwiki"
"405",405,"liwikibooks"
"406",406,"liwikiquote"
"407",407,"liwikisource"
"408",408,"liwiktionary"
"409",409,"lmowiki"
"410",410,"lnwiki"
"411",411,"lnwikibooks"
"412",412,"lnwiktionary"
"413",413,"lowiki"
"414",414,"lowiktionary"
"415",415,"lrcwiki"
"416",416,"ltgwiki"
"417",417,"ltwiki"
"418",418,"ltwikibooks"
"419",419,"ltwikiquote"
"420",420,"ltwikisource"
"421",421,"ltwiktionary"
"422",422,"lvwiki"
"423",423,"lvwikibooks"
"424",424,"lvwiktionary"
"425",425,"maiwiki"
"426",426,"map_bmswiki"
"427",427,"mdfwiki"
"428",428,"mediawikiwiki"
"429",429,"metawiki"
"430",430,"mgwiki"
"431",431,"mgwikibooks"
"432",432,"mgwiktionary"
"433",433,"mhrwiki"
"434",434,"mhwiki"
"435",435,"minwiki"
"436",436,"miwiki"
"437",437,"miwikibooks"
"438",438,"miwiktionary"
"439",439,"mkwiki"
"440",440,"mkwikibooks"
"441",441,"mkwikisource"
"442",442,"mkwiktionary"
"443",443,"mlwiki"
"444",444,"mlwikibooks"
"445",445,"mlwikiquote"
"446",446,"mlwikisource"
"447",447,"mlwiktionary"
"448",448,"mnwiki"
"449",449,"mnwikibooks"
"450",450,"mnwiktionary"
"451",451,"mowiki"
"452",452,"mrjwiki"
"453",453,"mrwiki"
"454",454,"mrwikibooks"
"455",455,"mrwikiquote"
"456",456,"mrwikisource"
"457",457,"mrwiktionary"
"458",458,"mswiki"
"459",459,"mswikibooks"
"460",460,"mswiktionary"
"461",461,"mtwiki"
"462",462,"mtwiktionary"
"463",463,"muswiki"
"464",464,"mwlwiki"
"465",465,"myvwiki"
"466",466,"mywiki"
"467",467,"mywikibooks"
"468",468,"mywiktionary"
"469",469,"mznwiki"
"470",470,"nahwiki"
"471",471,"nahwikibooks"
"472",472,"nahwiktionary"
"473",473,"napwiki"
"474",474,"nawiki"
"475",475,"nawikibooks"
"476",476,"nawikiquote"
"477",477,"nawiktionary"
"478",478,"nds_nlwiki"
"479",479,"ndswiki"
"480",480,"ndswikibooks"
"481",481,"ndswikiquote"
"482",482,"ndswiktionary"
"483",483,"newiki"
"484",484,"newikibooks"
"485",485,"newiktionary"
"486",486,"newwiki"
"487",487,"ngwiki"
"488",488,"nlwiki"
"489",489,"nlwikibooks"
"490",490,"nlwikinews"
"491",491,"nlwikiquote"
"492",492,"nlwikisource"
"493",493,"nlwikivoyage"
"494",494,"nlwiktionary"
"495",495,"nnwiki"
"496",496,"nnwikiquote"
"497",497,"nnwiktionary"
"498",498,"novwiki"
"499",499,"nowiki"
"500",500,"nowikibooks"
"501",501,"nowikinews"
"502",502,"nowikiquote"
"503",503,"nowikisource"
"504",504,"nowiktionary"
"505",505,"nrmwiki"
"506",506,"nsowiki"
"507",507,"nvwiki"
"508",508,"nywiki"
"509",509,"ocwiki"
"510",510,"ocwikibooks"
"511",511,"ocwiktionary"
"512",512,"olowiki"
"513",513,"omwiki"
"514",514,"omwiktionary"
"515",515,"orwiki"
"516",516,"orwikisource"
"517",517,"orwiktionary"
"518",518,"oswiki"
"519",519,"pagwiki"
"520",520,"pamwiki"
"521",521,"papwiki"
"522",522,"pawiki"
"523",523,"pawikibooks"
"524",524,"pawiktionary"
"525",525,"pcdwiki"
"526",526,"pdcwiki"
"527",527,"pflwiki"
"528",528,"pihwiki"
"529",529,"piwiki"
"530",530,"piwiktionary"
"531",531,"plwiki"
"532",532,"plwikibooks"
"533",533,"plwikinews"
"534",534,"plwikiquote"
"535",535,"plwikisource"
"536",536,"plwikivoyage"
"537",537,"plwiktionary"
"538",538,"pmswiki"
"539",539,"pnbwiki"
"540",540,"pnbwiktionary"
"541",541,"pntwiki"
"542",542,"pswiki"
"543",543,"pswikibooks"
"544",544,"pswiktionary"
"545",545,"ptwiki"
"546",546,"ptwikibooks"
"547",547,"ptwikinews"
"548",548,"ptwikiquote"
"549",549,"ptwikisource"
"550",550,"ptwikivoyage"
"551",551,"ptwiktionary"
"552",552,"quwiki"
"553",553,"quwikibooks"
"554",554,"quwikiquote"
"555",555,"quwiktionary"
"556",556,"rmwiki"
"557",557,"rmwikibooks"
"558",558,"rmwiktionary"
"559",559,"rmywiki"
"560",560,"rnwiki"
"561",561,"roa_rupwiki"
"562",562,"roa_rupwiktionary"
"563",563,"roa_tarawiki"
"564",564,"rowiki"
"565",565,"rowikibooks"
"566",566,"rowikinews"
"567",567,"rowikiquote"
"568",568,"rowikisource"
"569",569,"rowikivoyage"
"570",570,"rowiktionary"
"571",571,"ruewiki"
"572",572,"ruwiki"
"573",573,"ruwikibooks"
"574",574,"ruwikinews"
"575",575,"ruwikiquote"
"576",576,"ruwikisource"
"577",577,"ruwikivoyage"
"578",578,"ruwiktionary"
"579",579,"rwwiki"
"580",580,"rwwiktionary"
"581",581,"sahwiki"
"582",582,"sahwikisource"
"583",583,"sawiki"
"584",584,"sawikibooks"
"585",585,"sawikiquote"
"586",586,"sawikisource"
"587",587,"sawiktionary"
"588",588,"scnwiki"
"589",589,"scnwiktionary"
"590",590,"scowiki"
"591",591,"scwiki"
"592",592,"sdwiki"
"593",593,"sdwikinews"
"594",594,"sdwiktionary"
"595",595,"sewiki"
"596",596,"sewikibooks"
"597",597,"sgwiki"
"598",598,"sgwiktionary"
"599",599,"shwiki"
"600",600,"shwiktionary"
"601",601,"simplewiki"
"602",602,"simplewikibooks"
"603",603,"simplewikiquote"
"604",604,"simplewiktionary"
"605",605,"siwiki"
"606",606,"siwikibooks"
"607",607,"siwiktionary"
"608",608,"skwiki"
"609",609,"skwikibooks"
"610",610,"skwikiquote"
"611",611,"skwikisource"
"612",612,"skwiktionary"
"613",613,"slwiki"
"614",614,"slwikibooks"
"615",615,"slwikiquote"
"616",616,"slwikisource"
"617",617,"slwiktionary"
"618",618,"smwiki"
"619",619,"smwiktionary"
"620",620,"snwiki"
"621",621,"sowiki"
"622",622,"sowiktionary"
"623",623,"specieswiki"
"624",624,"sqwiki"
"625",625,"sqwikibooks"
"626",626,"sqwikinews"
"627",627,"sqwikiquote"
"628",628,"sqwiktionary"
"629",629,"srnwiki"
"630",630,"srwiki"
"631",631,"srwikibooks"
"632",632,"srwikinews"
"633",633,"srwikiquote"
"634",634,"srwikisource"
"635",635,"srwiktionary"
"636",636,"sswiki"
"637",637,"sswiktionary"
"638",638,"stqwiki"
"639",639,"stwiki"
"640",640,"stwiktionary"
"641",641,"suwiki"
"642",642,"suwikibooks"
"643",643,"suwikiquote"
"644",644,"suwiktionary"
"645",645,"svwiki"
"646",646,"svwikibooks"
"647",647,"svwikinews"
"648",648,"svwikiquote"
"649",649,"svwikisource"
"650",650,"svwikivoyage"
"651",651,"svwiktionary"
"652",652,"swwiki"
"653",653,"swwikibooks"
"654",654,"swwiktionary"
"655",655,"szlwiki"
"656",656,"tawiki"
"657",657,"tawikibooks"
"658",658,"tawikinews"
"659",659,"tawikiquote"
"660",660,"tawikisource"
"661",661,"tawiktionary"
"662",662,"tcywiki"
"663",663,"test2wiki"
"664",664,"testwikidatawiki"
"665",665,"tetwiki"
"666",666,"tewiki"
"667",667,"tewikibooks"
"668",668,"tewikiquote"
"669",669,"tewikisource"
"670",670,"tewiktionary"
"671",671,"tgwiki"
"672",672,"tgwikibooks"
"673",673,"tgwiktionary"
"674",674,"thwiki"
"675",675,"thwikibooks"
"676",676,"thwikinews"
"677",677,"thwikiquote"
"678",678,"thwikisource"
"679",679,"thwiktionary"
"680",680,"tiwiki"
"681",681,"tiwiktionary"
"682",682,"tkwiki"
"683",683,"tkwikibooks"
"684",684,"tkwikiquote"
"685",685,"tkwiktionary"
"686",686,"tlwiki"
"687",687,"tlwikibooks"
"688",688,"tlwiktionary"
"689",689,"tnwiki"
"690",690,"tnwiktionary"
"691",691,"towiki"
"692",692,"towiktionary"
"693",693,"tpiwiki"
"694",694,"tpiwiktionary"
"695",695,"trwiki"
"696",696,"trwikibooks"
"697",697,"trwikinews"
"698",698,"trwikiquote"
"699",699,"trwikisource"
"700",700,"trwiktionary"
"701",701,"tswiki"
"702",702,"tswiktionary"
"703",703,"ttwiki"
"704",704,"ttwikibooks"
"705",705,"ttwikiquote"
"706",706,"ttwiktionary"
"707",707,"tumwiki"
"708",708,"twwiki"
"709",709,"twwiktionary"
"710",710,"tyvwiki"
"711",711,"tywiki"
"712",712,"udmwiki"
"713",713,"ugwiki"
"714",714,"ugwikibooks"
"715",715,"ugwikiquote"
"716",716,"ugwiktionary"
"717",717,"ukwiki"
"718",718,"ukwikibooks"
"719",719,"ukwikinews"
"720",720,"ukwikiquote"
"721",721,"ukwikisource"
"722",722,"ukwikivoyage"
"723",723,"ukwiktionary"
"724",724,"urwiki"
"725",725,"urwikibooks"
"726",726,"urwikiquote"
"727",727,"urwiktionary"
"728",728,"uzwiki"
"729",729,"uzwikibooks"
"730",730,"uzwikiquote"
"731",731,"uzwiktionary"
"732",732,"vecwiki"
"733",733,"vecwikisource"
"734",734,"vecwiktionary"
"735",735,"vepwiki"
"736",736,"vewiki"
"737",737,"viwiki"
"738",738,"viwikibooks"
"739",739,"viwikiquote"
"740",740,"viwikisource"
"741",741,"viwikivoyage"
"742",742,"viwiktionary"
"743",743,"vlswiki"
"744",744,"vowiki"
"745",745,"vowikibooks"
"746",746,"vowikiquote"
"747",747,"vowiktionary"
"748",748,"warwiki"
"749",749,"wawiki"
"750",750,"wawikibooks"
"751",751,"wawiktionary"
"752",752,"wikidatawiki"
"753",753,"wowiki"
"754",754,"wowikiquote"
"755",755,"wowiktionary"
"756",756,"wuuwiki"
"757",757,"xalwiki"
"758",758,"xhwiki"
"759",759,"xhwikibooks"
"760",760,"xmfwiki"
"761",761,"yiwiki"
"762",762,"yiwikisource"
"763",763,"yiwiktionary"
"764",764,"yowiki"
"765",765,"yowikibooks"
"766",766,"zawiki"
"767",767,"zawikibooks"
"768",768,"zawikiquote"
"769",769,"zawiktionary"
"770",770,"zeawiki"
"771",771,"zh_classicalwiki"
"772",772,"zh_min_nanwiki"
"773",773,"zh_min_nanwikibooks"
"774",774,"zh_min_nanwikiquote"
"775",775,"zh_min_nanwikisource"
"776",776,"zh_min_nanwiktionary"
"777",777,"zh_yuewiki"
"778",778,"zhwiki"
"779",779,"zhwikibooks"
"780",780,"zhwikinews"
"781",781,"zhwikiquote"
"782",782,"zhwikisource"
"783",783,"zhwikivoyage"
"784",784,"zhwiktionary"
"785",785,"zuwiki"
"786",786,"zuwikibooks"
"787",787,"zuwiktionary"
